anchor_p,offset,candidate_q,carrier,carrier_offset,carrier_d,post_carrier_lower_d_count,post_carrier_ge_d_count,label_status,label_reasons,label_unresolved_offsets,label_carrier,label_carrier_offset,label_carrier_d,lock_carrier,lock_carrier_offset,lock_carrier_d,lock_threat,lock_threat_offset,lock_threat_d,survivor_lock_carrier,survivor_lock_carrier_offset,survivor_lock_carrier_d,survivor_lock_threat,survivor_lock_threat_offset,survivor_lock_threat_d,label_lock_carrier,label_lock_carrier_offset,label_lock_carrier_d,label_lock_threat,label_lock_threat_offset,label_lock_threat_d,interior_prime_offsets,structural_status,structural_reasons,rule_x_status,rule_x_reasons,survivor_lock_status,survivor_lock_reasons,label_lock_status,label_lock_reasons,exact_status,exact_reasons
6911,72,6983,6913,2,4,0,61,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,6 36 38 48 50 56 60 66,6913,2,4,6912,1,36,6913,2,4,6913,2,4,,,,6913,2,4,,,,6 36 38 48 50 56 60 66,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6911,78,6989,6913,2,4,0,66,REJECTED,CANDIDATE_WITNESS_FACTOR_29,,6913,2,4,6912,1,36,6913,2,4,6913,2,4,,,,6913,2,4,,,,6 36 38 48 50 56 60 66 72,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_29,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6911,80,6991,6913,2,4,0,68,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,6 36 38 48 50 56 60 66 72,6913,2,4,6912,1,36,6913,2,4,6913,2,4,,,,6913,2,4,,,,6 36 38 48 50 56 60 66 72,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6911,86,6997,6913,2,4,0,73,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,6 36 38 48 50 56 60 66 72 80,6913,2,4,6912,1,36,6913,2,4,6913,2,4,,,,6913,2,4,,,,6 36 38 48 50 56 60 66 72 80,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6911,90,7001,6913,2,4,0,76,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,6 36 38 48 50 56 60 66 72 80 86,6913,2,4,6912,1,36,6913,2,4,6913,2,4,,,,6913,2,4,,,,6 36 38 48 50 56 60 66 72 80 86,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6911,92,7003,6913,2,4,0,77,REJECTED,CANDIDATE_WITNESS_FACTOR_47,,6913,2,4,6912,1,36,6913,2,4,6913,2,4,,,,6913,2,4,,,,6 36 38 48 50 56 60 66 72 80 86 90,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_47,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6911,96,7007,6913,2,4,0,81,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,6913,2,4,6912,1,36,6913,2,4,6913,2,4,,,,6913,2,4,,,,6 36 38 48 50 56 60 66 72 80 86 90,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_7,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6911,98,7009,6913,2,4,0,83,REJECTED,CANDIDATE_WITNESS_FACTOR_43,,6913,2,4,6912,1,36,6913,2,4,6913,2,4,,,,6913,2,4,,,,6 36 38 48 50 56 60 66 72 80 86 90,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_43,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6911,102,7013,6913,2,4,0,87,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,6 36 38 48 50 56 60 66 72 80 86 90,6913,2,4,6912,1,36,6913,2,4,6913,2,4,,,,6913,2,4,,,,6 36 38 48 50 56 60 66 72 80 86 90,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6911,108,7019,6913,2,4,0,92,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,6 36 38 48 50 56 60 66 72 80 86 90 102,6913,2,4,6912,1,36,6913,2,4,6913,2,4,,,,6913,2,4,,,,6 36 38 48 50 56 60 66 72 80 86 90 102,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6911,110,7021,6913,2,4,0,93,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,6913,2,4,6912,1,36,6913,2,4,6913,2,4,,,,6913,2,4,,,,6 36 38 48 50 56 60 66 72 80 86 90 102 108,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_7,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6911,116,7027,6913,2,4,0,99,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,6 36 38 48 50 56 60 66 72 80 86 90 102 108,6913,2,4,6912,1,36,6913,2,4,6913,2,4,,,,6913,2,4,,,,6 36 38 48 50 56 60 66 72 80 86 90 102 108,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6911,120,7031,6913,2,4,0,102,REJECTED,CANDIDATE_WITNESS_FACTOR_79,,6913,2,4,6912,1,36,6913,2,4,6913,2,4,,,,6913,2,4,,,,6 36 38 48 50 56 60 66 72 80 86 90 102 108 116,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_79,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6911,122,7033,6913,2,4,0,104,REJECTED,CANDIDATE_WITNESS_FACTOR_13,,6913,2,4,6912,1,36,6913,2,4,6913,2,4,,,,6913,2,4,,,,6 36 38 48 50 56 60 66 72 80 86 90 102 108 116,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_13,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6911,126,7037,6913,2,4,0,108,REJECTED,CANDIDATE_WITNESS_FACTOR_31,,6913,2,4,6912,1,36,6913,2,4,6913,2,4,,,,6913,2,4,,,,6 36 38 48 50 56 60 66 72 80 86 90 102 108 116,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_31,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6911,128,7039,6913,2,4,0,110,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,6 36 38 48 50 56 60 66 72 80 86 90 102 108 116,6913,2,4,6912,1,36,6913,2,4,6913,2,4,,,,6913,2,4,,,,6 36 38 48 50 56 60 66 72 80 86 90 102 108 116,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6917,2,6919,6918,1,8,0,0,REJECTED,CANDIDATE_WITNESS_FACTOR_11,,6918,1,8,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,,SURVIVES,,SURVIVES,,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_11,REJECTED,CANDIDATE_COMPOSITE
6917,6,6923,6922,5,4,0,0,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_7,REJECTED,CANDIDATE_COMPOSITE
6917,12,6929,6922,5,4,0,6,REJECTED,CANDIDATE_WITNESS_FACTOR_13,,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_13,REJECTED,CANDIDATE_COMPOSITE
6917,14,6931,6922,5,4,0,8,REJECTED,CANDIDATE_WITNESS_FACTOR_29,,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_29,REJECTED,CANDIDATE_COMPOSITE
6917,20,6937,6922,5,4,0,14,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_7,REJECTED,CANDIDATE_COMPOSITE
6917,24,6941,6922,5,4,0,18,REJECTED,CANDIDATE_WITNESS_FACTOR_11,,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_11,REJECTED,CANDIDATE_COMPOSITE
6917,26,6943,6922,5,4,0,20,REJECTED,CANDIDATE_WITNESS_FACTOR_53,,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_53,REJECTED,CANDIDATE_COMPOSITE
6917,30,6947,6922,5,4,0,24,RESOLVED_SURVIVOR,,,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,RESOLVED_SURVIVOR,,SURVIVES,
6917,32,6949,6922,5,4,0,25,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,30,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6917,36,6953,6922,5,4,0,28,REJECTED,CANDIDATE_WITNESS_FACTOR_17,,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_17,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6917,42,6959,6922,5,4,0,34,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,30 32,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6917,44,6961,6922,5,4,0,35,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,30 32 42,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6917,50,6967,6922,5,4,0,40,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,30 32 42 44,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6917,54,6971,6922,5,4,0,43,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,30 32 42 44 50,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6917,56,6973,6922,5,4,0,44,REJECTED,CANDIDATE_WITNESS_FACTOR_19,,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_19,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6917,60,6977,6922,5,4,0,48,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,30 32 42 44 50 54,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6917,62,6979,6922,5,4,0,49,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54 60,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_7,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6917,66,6983,6922,5,4,0,53,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,30 32 42 44 50 54 60,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54 60,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6917,72,6989,6922,5,4,0,58,REJECTED,CANDIDATE_WITNESS_FACTOR_29,,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54 60 66,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_29,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6917,74,6991,6922,5,4,0,60,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,30 32 42 44 50 54 60 66,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54 60 66,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6917,80,6997,6922,5,4,0,65,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,30 32 42 44 50 54 60 66 74,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54 60 66 74,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6917,84,7001,6922,5,4,0,68,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,30 32 42 44 50 54 60 66 74 80,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54 60 66 74 80,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6917,86,7003,6922,5,4,0,69,REJECTED,CANDIDATE_WITNESS_FACTOR_47,,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54 60 66 74 80 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_47,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6917,90,7007,6922,5,4,0,73,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54 60 66 74 80 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_7,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6917,92,7009,6922,5,4,0,75,REJECTED,CANDIDATE_WITNESS_FACTOR_43,,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54 60 66 74 80 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_43,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6917,96,7013,6922,5,4,0,79,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,30 32 42 44 50 54 60 66 74 80 84,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54 60 66 74 80 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6917,102,7019,6922,5,4,0,84,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,30 32 42 44 50 54 60 66 74 80 84 96,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54 60 66 74 80 84 96,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6917,104,7021,6922,5,4,0,85,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54 60 66 74 80 84 96 102,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_7,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6917,110,7027,6922,5,4,0,91,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,30 32 42 44 50 54 60 66 74 80 84 96 102,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54 60 66 74 80 84 96 102,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6917,114,7031,6922,5,4,0,94,REJECTED,CANDIDATE_WITNESS_FACTOR_79,,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54 60 66 74 80 84 96 102 110,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_79,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6917,116,7033,6922,5,4,0,96,REJECTED,CANDIDATE_WITNESS_FACTOR_13,,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54 60 66 74 80 84 96 102 110,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_13,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6917,120,7037,6922,5,4,0,100,REJECTED,CANDIDATE_WITNESS_FACTOR_31,,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54 60 66 74 80 84 96 102 110,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_31,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6917,122,7039,6922,5,4,0,102,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,30 32 42 44 50 54 60 66 74 80 84 96 102 110,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54 60 66 74 80 84 96 102 110,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6917,126,7043,6922,5,4,0,105,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,30 32 42 44 50 54 60 66 74 80 84 96 102 110 122,6922,5,4,6918,1,8,6921,4,6,6922,5,4,,,,6922,5,4,,,,30 32 42 44 50 54 60 66 74 80 84 96 102 110 122,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6947,2,6949,6948,1,18,0,0,RESOLVED_SURVIVOR,,,6948,1,18,6948,1,18,6950,3,12,6948,1,18,6950,3,12,6948,1,18,6950,3,12,,SURVIVES,,SURVIVES,,SURVIVES,,RESOLVED_SURVIVOR,,SURVIVES,
6947,6,6953,6951,4,8,0,1,REJECTED,CANDIDATE_WITNESS_FACTOR_17,,6951,4,8,6948,1,18,6950,3,12,6948,1,18,6950,3,12,6948,1,18,6950,3,12,2,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_17 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6947,12,6959,6953,6,4,0,5,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2,6953,6,4,6948,1,18,6950,3,12,6948,1,18,6950,3,12,6948,1,18,6950,3,12,2,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6947,14,6961,6953,6,4,0,6,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 12,6953,6,4,6948,1,18,6950,3,12,6948,1,18,6950,3,12,6948,1,18,6950,3,12,2 12,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6947,20,6967,6953,6,4,0,11,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 12 14,6953,6,4,6948,1,18,6950,3,12,6948,1,18,6950,3,12,6948,1,18,6950,3,12,2 12 14,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6947,24,6971,6953,6,4,0,14,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 12 14 20,6953,6,4,6948,1,18,6950,3,12,6948,1,18,6950,3,12,6948,1,18,6950,3,12,2 12 14 20,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6947,26,6973,6953,6,4,0,15,REJECTED,CANDIDATE_WITNESS_FACTOR_19,,6953,6,4,6948,1,18,6950,3,12,6948,1,18,6950,3,12,6948,1,18,6950,3,12,2 12 14 20 24,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_19 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
6947,30,6977,6953,6,4,0,19,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 12 14 20 24,6953,6,4,6948,1,18,6950,3,12,6948,1,18,6950,3,12,6948,1,18,6950,3,12,2 12 14 20 24,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
6947,32,6979,6953,6,4,0,20,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,6953,6,4,6948,1,18,6950,3,12,6948,1,18,6950,3,12,6948,1,18,6950,3,12,2 12 14 20 24 30,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_7 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
